Customer_ID,Age,Gender,Location,Education_Level,Income_Level,Avg_Order_Value,Total_Purchases,Total_Spending,Purchase_Freq,Last_Purchase_Date,Product_Category,Web_Visits_Mo,Time_On_Site,Cart_Abandonment,Discount_Usage,Loyalty_Member,Email_Click_Rate,CSAT_Score,Churn_Risk,CLV
CUST-1844,31,Female,Miami,Bachelor's,88881,82.18,10,821.8,0.83,2025-07-23,Beauty,6,6.7,0.44,0.76,1,0.26,6,High,1232.7
CUST-1845,32,Male,Chicago,Master's,42676,80.7,35,2824.5,2.92,2025-09-22,Beauty,19,25.1,0.08,0.27,0,0.12,1,High,4236.75
CUST-1846,48,Undisclosed,Denver,Master's,111140,139.48,20,2789.6,1.67,2026-02-14,Books,11,9.9,0.27,0.35,0,0.09,1,High,4184.4
CUST-1847,18,Male,New York,Bachelor's,29106,30.72,18,552.96,1.5,2025-05-28,Home & Kitchen,9,6.5,0.21,0.57,0,0.07,8,High,829.44
CUST-1848,70,Male,Portland,Bachelor's,78532,122.52,45,5513.4,3.75,2026-01-04,Books,21,21.3,0.23,0.47,0,0.16,2,High,8270.1
CUST-1849,71,Male,New York,Bachelor's,93889,140.63,44,6187.72,3.67,2025-12-30,Books,29,30.4,0.05,0.25,0,0.03,10,Low,9281.58
CUST-1850,71,Female,Denver,Bachelor's,52906,71.1,27,1919.7,2.25,2025-03-04,Luxury,6,6.2,0.35,0.44,1,0.16,6,High,2879.55
CUST-1851,20,Male,Chicago,Bachelor's,34128,44.86,49,2198.14,4.08,2025-04-09,Luxury,27,28.8,0.29,0.58,0,0.0,6,High,3297.21
CUST-1852,33,Male,Portland,PhD,49570,86.43,36,3111.48,3.0,2025-07-03,Luxury,25,36.2,0.22,0.03,0,0.1,6,High,4667.22
CUST-1853,40,Male,Miami,High School,92939,109.5,23,2518.5,1.92,2025-12-02,Electronics,25,35.1,0.39,0.01,1,0.07,8,Low,3777.75
CUST-1854,74,Male,Seattle,Master's,49796,71.41,32,2285.12,2.67,2025-12-20,Home & Kitchen,24,33.0,0.36,0.37,0,0.29,4,Medium,3427.68
CUST-1855,28,Female,Portland,Bachelor's,65770,97.94,10,979.4,0.83,2025-04-10,Home & Kitchen,25,32.5,0.18,0.11,0,0.22,3,High,1469.1
CUST-1856,29,Female,Portland,Bachelor's,71122,89.59,11,985.49,0.92,2026-01-31,Luxury,16,23.1,0.07,0.53,0,0.1,6,Medium,1478.24
CUST-1857,27,Male,Chicago,Master's,80685,98.27,38,3734.26,3.17,2025-03-08,Beauty,20,12.0,0.35,0.17,0,0.03,4,High,5601.39
CUST-1858,49,Female,Chicago,Master's,104369,111.65,6,669.9,0.5,2025-05-18,Electronics,16,12.2,0.37,0.35,1,0.16,2,High,1004.85
CUST-1859,33,Female,Denver,Bachelor's,55960,69.65,41,2855.65,3.42,2025-12-06,Beauty,6,6.0,0.76,0.16,0,0.06,6,Medium,4283.48
CUST-1860,25,Male,Austin,Bachelor's,35693,53.09,47,2495.23,3.92,2025-07-11,Apparel,5,6.7,0.2,0.44,0,0.16,10,High,3742.84
CUST-1861,55,Male,Portland,Bachelor's,104405,112.02,34,3808.68,2.83,2025-07-10,Home & Kitchen,21,21.1,0.4,0.09,1,0.25,5,High,5713.02
CUST-1862,29,Undisclosed,San Francisco,High School,68314,76.83,36,2765.88,3.0,2025-04-23,Home & Kitchen,4,5.0,0.31,0.02,1,0.18,9,High,4148.82
CUST-1863,41,Female,Portland,Bachelor's,53997,74.33,37,2750.21,3.08,2025-03-02,Beauty,2,1.3,0.68,0.04,0,0.19,6,High,4125.32
CUST-1864,45,Male,Denver,Bachelor's,30399,31.9,17,542.3,1.42,2025-06-10,Electronics,28,21.1,0.37,0.76,0,0.16,3,High,813.45
CUST-1865,70,Female,Boston,Bachelor's,102665,113.87,40,4554.8,3.33,2025-05-19,Home & Kitchen,6,7.4,0.29,0.11,1,0.28,5,High,6832.2
CUST-1866,25,Male,New York,Master's,28777,68.22,40,2728.8,3.33,2025-04-09,Beauty,9,6.0,0.83,0.57,0,0.28,10,High,4093.2
CUST-1867,75,Female,Seattle,Bachelor's,44972,61.52,12,738.24,1.0,2025-06-06,Books,28,23.8,0.16,0.05,1,0.15,8,High,1107.36
CUST-1868,45,Male,Austin,Bachelor's,37833,53.13,21,1115.73,1.75,2025-08-28,Books,17,13.0,0.39,0.09,1,0.09,9,High,1673.6
CUST-1869,53,Male,Miami,Bachelor's,44935,61.44,40,2457.6,3.33,2025-10-22,Electronics,14,11.9,0.15,0.41,1,0.14,8,Medium,3686.4
CUST-1870,43,Male,Miami,Master's,83394,100.05,19,1900.95,1.58,2025-05-15,Beauty,7,8.5,0.86,0.37,0,0.06,3,High,2851.42
CUST-1871,25,Non-binary,Miami,Master's,35289,61.04,3,183.12,0.25,2025-05-29,Books,22,19.1,0.07,0.76,0,0.19,9,High,274.68
CUST-1872,75,Female,Chicago,Bachelor's,78042,103.09,18,1855.62,1.5,2025-04-16,Electronics,19,20.1,0.3,0.76,1,0.15,3,High,2783.43
CUST-1873,67,Male,Miami,Master's,67646,83.74,19,1591.06,1.58,2025-03-16,Luxury,1,0.6,0.53,0.62,0,0.03,8,High,2386.59
CUST-1874,45,Male,Seattle,Bachelor's,40089,57.95,47,2723.65,3.92,2025-09-03,Electronics,29,37.8,0.22,0.48,0,0.06,10,Medium,4085.48
CUST-1875,45,Female,New York,Bachelor's,50401,83.53,6,501.18,0.5,2025-05-16,Apparel,20,17.4,0.13,0.36,0,0.14,9,High,751.77
CUST-1876,54,Male,Miami,Bachelor's,42867,47.76,16,764.16,1.33,2025-09-20,Luxury,25,28.7,0.3,0.28,0,0.27,7,Medium,1146.24
CUST-1877,58,Male,Portland,Bachelor's,76456,95.88,8,767.04,0.67,2025-06-04,Beauty,15,18.4,0.12,0.76,1,0.17,4,High,1150.56
CUST-1878,53,Non-binary,Portland,Master's,43733,65.09,48,3124.32,4.0,2025-11-26,Luxury,18,12.8,0.24,0.48,0,0.2,10,Medium,4686.48
CUST-1879,44,Male,Chicago,Master's,50715,62.95,18,1133.1,1.5,2025-06-13,Luxury,3,4.2,0.3,0.46,1,0.1,9,High,1699.65
CUST-1880,71,Female,Seattle,High School,61330,80.18,48,3848.64,4.0,2025-03-02,Beauty,18,20.1,0.38,0.19,0,0.17,3,High,5772.96
CUST-1881,34,Undisclosed,New York,Bachelor's,31603,42.49,43,1827.07,3.58,2025-03-14,Beauty,2,1.9,0.12,0.04,0,0.13,3,High,2740.6
CUST-1882,26,Male,Austin,Bachelor's,65935,92.31,39,3600.09,3.25,2025-05-18,Books,10,6.8,0.12,0.76,0,0.2,2,High,5400.14
CUST-1883,50,Male,Denver,High School,62856,69.47,49,3404.03,4.08,2025-12-09,Apparel,11,15.9,0.13,0.25,1,0.02,10,Low,5106.04
CUST-1884,70,Male,New York,Bachelor's,88684,119.31,49,5846.19,4.08,2025-07-20,Beauty,27,33.9,0.19,0.35,1,0.15,3,High,8769.28
CUST-1885,37,Female,Denver,Bachelor's,48602,67.87,12,814.44,1.0,2025-07-22,Home & Kitchen,24,17.0,0.13,0.09,0,0.09,1,High,1221.66
CUST-1886,30,Female,Boston,High School,39016,54.54,45,2454.3,3.75,2025-11-04,Home & Kitchen,3,2.5,0.49,0.67,1,0.1,4,Medium,3681.45
CUST-1887,45,Female,Denver,Bachelor's,57518,67.47,10,674.7,0.83,2025-08-22,Apparel,7,9.2,0.8,0.02,0,0.29,8,High,1012.05
CUST-1888,65,Male,San Francisco,Bachelor's,43038,73.34,7,513.38,0.58,2025-12-13,Electronics,8,9.6,0.67,0.67,1,0.05,5,Medium,770.07
CUST-1889,46,Female,Portland,Bachelor's,65783,79.26,46,3645.96,3.83,2025-12-14,Electronics,19,24.0,0.25,0.11,1,0.09,2,High,5468.94
CUST-1890,30,Non-binary,Seattle,Master's,27801,36.13,1,36.13,0.08,2025-10-06,Home & Kitchen,18,16.9,0.08,0.71,1,0.15,3,High,54.2
CUST-1891,63,Female,Atlanta,Bachelor's,52893,83.41,49,4087.09,4.08,2025-11-15,Beauty,13,15.8,0.29,0.58,1,0.26,1,High,6130.64
CUST-1892,52,Non-binary,Chicago,PhD,46432,57.39,36,2066.04,3.0,2025-06-04,Apparel,13,11.5,0.11,0.13,0,0.13,2,High,3099.06
CUST-1893,23,Female,San Francisco,Bachelor's,32838,51.89,21,1089.69,1.75,2025-07-01,Electronics,24,17.1,0.33,0.45,0,0.22,1,High,1634.54
CUST-1894,35,Female,Denver,Master's,48788,76.98,37,2848.26,3.08,2025-12-19,Electronics,19,21.5,0.14,0.25,0,0.26,2,High,4272.39
CUST-1895,68,Female,Miami,Master's,30278,51.86,24,1244.64,2.0,2025-03-10,Luxury,23,33.9,0.2,0.14,0,0.09,3,High,1866.96
CUST-1896,22,Male,Seattle,Bachelor's,28990,66.3,25,1657.5,2.08,2025-03-13,Home & Kitchen,12,9.7,0.17,0.69,1,0.12,1,High,2486.25
CUST-1897,64,Male,San Francisco,Bachelor's,71397,83.05,7,581.35,0.58,2026-02-04,Beauty,17,16.3,0.35,0.32,0,0.11,9,Low,872.03
CUST-1898,42,Female,Chicago,Master's,59575,77.47,42,3253.74,3.5,2025-08-04,Apparel,28,32.9,0.09,0.32,1,0.25,10,High,4880.61
CUST-1899,19,Male,Portland,Bachelor's,26943,45.61,17,775.37,1.42,2025-11-30,Electronics,22,22.9,0.25,0.14,0,0.01,5,Medium,1163.06
CUST-1900,27,Female,Seattle,Bachelor's,51568,77.78,29,2255.62,2.42,2025-10-28,Luxury,12,16.1,0.1,0.31,0,0.09,8,Medium,3383.43
CUST-1901,73,Undisclosed,Chicago,Bachelor's,67258,100.14,30,3004.2,2.5,2025-12-19,Home & Kitchen,28,35.3,0.3,0.7,1,0.2,5,Medium,4506.3
CUST-1902,47,Female,Boston,Bachelor's,47211,67.95,7,475.65,0.58,2025-10-30,Home & Kitchen,13,7.3,0.37,0.29,0,0.17,8,Medium,713.47
CUST-1903,67,Male,Boston,High School,58430,77.05,33,2542.65,2.75,2025-04-27,Apparel,25,37.5,0.2,0.76,1,0.13,7,High,3813.98
CUST-1904,62,Male,Chicago,PhD,80008,85.18,7,596.26,0.58,2025-08-30,Electronics,12,15.0,0.22,0.76,0,0.16,4,High,894.39
CUST-1905,22,Male,San Francisco,Bachelor's,23493,44.62,24,1070.88,2.0,2025-08-27,Apparel,19,25.9,0.37,0.12,1,0.06,7,High,1606.32
CUST-1906,72,Female,Seattle,Bachelor's,64126,77.62,11,853.82,0.92,2025-08-16,Apparel,14,16.1,0.23,0.14,0,0.13,6,High,1280.73
CUST-1907,73,Female,San Francisco,PhD,29220,55.4,9,498.6,0.75,2025-12-14,Books,7,9.5,0.49,0.69,0,0.15,3,High,747.9
CUST-1908,50,Non-binary,Austin,Bachelor's,69558,85.46,12,1025.52,1.0,2025-03-19,Luxury,13,8.0,0.25,0.31,1,0.27,9,High,1538.28
CUST-1909,71,Male,Denver,PhD,45423,63.02,35,2205.7,2.92,2025-08-28,Home & Kitchen,6,5.1,0.65,0.0,1,0.08,10,High,3308.55
CUST-1910,18,Non-binary,Austin,Bachelor's,35097,40.49,4,161.96,0.33,2025-03-23,Books,24,33.0,0.09,0.22,0,0.26,9,High,242.94
CUST-1911,35,Female,Boston,High School,35461,37.35,36,1344.6,3.0,2025-06-22,Beauty,19,13.3,0.34,0.48,0,0.19,5,High,2016.9
CUST-1912,49,Male,Portland,Master's,73841,112.45,28,3148.6,2.33,2026-02-17,Home & Kitchen,19,11.0,0.2,0.64,0,0.01,8,Low,4722.9
CUST-1913,64,Female,New York,Bachelor's,89422,110.72,13,1439.36,1.08,2025-05-07,Home & Kitchen,4,5.2,0.16,0.11,0,0.22,7,High,2159.04
CUST-1914,66,Male,Denver,Master's,44386,68.43,23,1573.89,1.92,2025-12-16,Luxury,19,25.4,0.33,0.09,1,0.01,9,Low,2360.84
CUST-1915,28,Male,Boston,PhD,47762,58.64,19,1114.16,1.58,2026-01-10,Beauty,9,6.0,0.4,0.74,1,0.3,7,Low,1671.24
CUST-1916,38,Female,San Francisco,Master's,46116,74.87,42,3144.54,3.5,2025-05-31,Electronics,16,21.7,0.09,0.6,0,0.26,4,High,4716.81
CUST-1917,43,Male,San Francisco,Bachelor's,55282,82.23,37,3042.51,3.08,2025-10-04,Beauty,27,32.0,0.27,0.47,0,0.09,4,Medium,4563.77
CUST-1918,42,Female,San Francisco,Master's,75348,87.32,39,3405.48,3.25,2025-07-26,Electronics,4,4.1,0.8,0.62,1,0.08,8,High,5108.22
CUST-1919,39,Female,Portland,Bachelor's,53649,63.05,24,1513.2,2.0,2025-10-31,Beauty,6,8.0,0.81,0.34,0,0.11,6,Medium,2269.8
CUST-1920,44,Female,Austin,Bachelor's,42580,55.25,16,884.0,1.33,2025-08-03,Apparel,8,7.4,0.87,0.61,1,0.11,9,High,1326.0
CUST-1921,66,Male,New York,Master's,24624,44.34,33,1463.22,2.75,2025-05-26,Beauty,27,18.7,0.35,0.3,0,0.11,10,High,2194.83
CUST-1922,30,Female,San Francisco,Bachelor's,97038,118.71,12,1424.52,1.0,2026-02-04,Books,29,22.8,0.05,0.2,1,0.1,7,Low,2136.78
CUST-1923,50,Female,Atlanta,Master's,98609,118.99,34,4045.66,2.83,2025-09-10,Books,24,24.1,0.18,0.58,0,0.19,7,Medium,6068.49
CUST-1924,51,Female,Denver,Master's,76204,109.19,7,764.33,0.58,2025-09-27,Luxury,16,16.5,0.34,0.34,1,0.05,4,Medium,1146.5
CUST-1925,58,Male,Seattle,Master's,48792,61.64,11,678.04,0.92,2025-07-07,Electronics,5,6.5,0.39,0.79,0,0.25,3,High,1017.06
CUST-1926,52,Male,Atlanta,Bachelor's,79954,89.09,31,2761.79,2.58,2025-12-10,Home & Kitchen,21,27.1,0.26,0.28,0,0.24,8,Low,4142.68
CUST-1927,18,Female,New York,Master's,34743,54.74,29,1587.46,2.42,2025-03-11,Luxury,22,23.8,0.26,0.74,1,0.14,7,High,2381.19
CUST-1928,38,Male,Portland,Bachelor's,59915,62.98,13,818.74,1.08,2025-06-02,Books,10,12.8,0.18,0.75,0,0.26,4,High,1228.11
CUST-1929,65,Female,New York,Master's,65827,92.78,31,2876.18,2.58,2025-12-24,Books,23,15.9,0.37,0.19,0,0.07,4,Medium,4314.27
CUST-1930,72,Female,Seattle,Bachelor's,89635,110.61,2,221.22,0.17,2026-01-17,Electronics,13,7.2,0.23,0.64,0,0.01,1,High,331.83
CUST-1931,23,Female,Denver,High School,21797,38.42,39,1498.38,3.25,2025-12-31,Books,29,39.8,0.21,0.35,0,0.19,7,Low,2247.57
CUST-1932,45,Female,Seattle,Bachelor's,84968,101.03,15,1515.45,1.25,2025-10-30,Books,26,15.0,0.4,0.73,1,0.14,1,High,2273.18
CUST-1933,34,Non-binary,Chicago,Bachelor's,58816,87.92,11,967.12,0.92,2025-03-18,Electronics,14,10.5,0.22,0.36,1,0.17,10,High,1450.68
CUST-1934,22,Female,Denver,Bachelor's,24437,53.22,34,1809.48,2.83,2025-08-18,Books,7,8.4,0.24,0.6,0,0.27,10,High,2714.22
CUST-1935,48,Non-binary,New York,Master's,44393,61.93,39,2415.27,3.25,2025-04-06,Home & Kitchen,29,26.4,0.23,0.37,1,0.29,4,High,3622.9
CUST-1936,22,Female,San Francisco,Bachelor's,25676,51.59,4,206.36,0.33,2025-04-13,Apparel,20,27.5,0.33,0.18,0,0.19,3,High,309.54
CUST-1937,55,Male,New York,Bachelor's,40798,69.43,11,763.73,0.92,2025-11-11,Luxury,6,4.8,0.72,0.16,1,0.23,3,High,1145.6
CUST-1938,20,Male,New York,High School,38856,62.21,29,1804.09,2.42,2025-06-17,Home & Kitchen,7,3.6,0.73,0.34,0,0.03,1,High,2706.14
CUST-1939,70,Female,Denver,Bachelor's,74824,92.77,2,185.54,0.17,2025-12-03,Home & Kitchen,5,4.0,0.67,0.6,0,0.05,4,Medium,278.31
CUST-1940,40,Male,Chicago,Bachelor's,86289,110.1,16,1761.6,1.33,2025-08-16,Apparel,21,22.6,0.14,0.48,0,0.22,1,High,2642.4
CUST-1941,54,Female,New York,High School,76247,85.86,39,3348.54,3.25,2025-05-24,Luxury,18,15.8,0.35,0.55,0,0.13,8,High,5022.81
CUST-1942,70,Male,Atlanta,Bachelor's,66224,86.94,13,1130.22,1.08,2025-08-14,Home & Kitchen,23,23.8,0.36,0.23,0,0.13,1,High,1695.33
CUST-1943,54,Female,Boston,Bachelor's,66495,84.16,37,3113.92,3.08,2025-11-23,Books,12,16.5,0.12,0.39,0,0.09,6,Medium,4670.88
CUST-1944,27,Female,Miami,High School,57049,73.15,17,1243.55,1.42,2026-02-03,Apparel,6,8.5,0.2,0.04,1,0.18,7,Low,1865.32
CUST-1945,27,Female,Miami,Bachelor's,58684,61.42,21,1289.82,1.75,2025-12-03,Luxury,27,20.7,0.39,0.65,0,0.06,10,Low,1934.73
CUST-1946,36,Female,New York,High School,36837,46.56,44,2048.64,3.67,2025-10-07,Beauty,1,1.0,0.79,0.79,1,0.19,2,High,3072.96
CUST-1947,34,Female,Atlanta,Master's,86636,101.78,19,1933.82,1.58,2025-09-01,Electronics,4,4.2,0.81,0.33,0,0.05,4,High,2900.73
CUST-1948,38,Male,San Francisco,Master's,28735,57.69,7,403.83,0.58,2025-06-18,Books,19,27.5,0.36,0.01,1,0.02,3,High,605.74
CUST-1949,31,Female,Portland,Bachelor's,43827,66.69,38,2534.22,3.17,2025-08-25,Apparel,12,18.0,0.24,0.14,1,0.1,9,High,3801.33
CUST-1950,26,Male,Portland,PhD,105240,134.64,8,1077.12,0.67,2025-07-05,Electronics,15,11.0,0.28,0.52,1,0.07,7,High,1615.68
CUST-1951,63,Non-binary,Denver,Bachelor's,67723,100.15,13,1301.95,1.08,2025-03-08,Beauty,3,3.7,0.54,0.49,1,0.27,2,High,1952.93
CUST-1952,18,Female,Miami,Bachelor's,30888,54.18,37,2004.66,3.08,2025-08-18,Home & Kitchen,23,20.2,0.07,0.63,1,0.02,6,High,3006.99
CUST-1953,68,Male,New York,PhD,77746,99.15,2,198.3,0.17,2025-05-09,Home & Kitchen,27,13.7,0.31,0.2,0,0.05,9,High,297.45
CUST-1954,62,Male,Portland,Bachelor's,34193,44.46,41,1822.86,3.42,2025-09-18,Luxury,28,14.3,0.23,0.61,1,0.16,3,High,2734.29
CUST-1955,30,Female,New York,PhD,37124,76.99,11,846.89,0.92,2025-04-29,Apparel,26,25.0,0.28,0.55,0,0.14,6,High,1270.34
CUST-1956,21,Male,Denver,High School,27775,33.6,24,806.4,2.0,2025-06-04,Apparel,20,19.8,0.23,0.26,0,0.01,3,High,1209.6
CUST-1957,18,Male,Miami,Bachelor's,25483,46.67,6,280.02,0.5,2026-02-22,Luxury,28,14.6,0.22,0.44,0,0.0,3,High,420.03
CUST-1958,66,Female,Seattle,High School,63500,91.83,26,2387.58,2.17,2026-01-23,Electronics,8,9.5,0.24,0.12,1,0.3,4,Medium,3581.37
CUST-1959,57,Female,Boston,Master's,74710,103.18,7,722.26,0.58,2025-11-08,Home & Kitchen,11,8.7,0.15,0.36,0,0.2,9,Medium,1083.39
CUST-1960,49,Female,Boston,Bachelor's,92783,101.23,39,3947.97,3.25,2025-03-28,Home & Kitchen,16,17.0,0.11,0.7,0,0.11,8,High,5921.96
CUST-1961,51,Non-binary,Portland,Master's,81221,97.02,19,1843.38,1.58,2026-01-05,Apparel,9,7.2,0.26,0.34,0,0.14,1,High,2765.07
CUST-1962,45,Female,Boston,Bachelor's,45114,57.12,6,342.72,0.5,2025-03-08,Apparel,3,2.0,0.88,0.67,1,0.08,1,High,514.08
CUST-1963,48,Female,Seattle,Bachelor's,57500,57.7,43,2481.1,3.58,2025-10-15,Luxury,5,4.5,0.22,0.47,0,0.1,7,Medium,3721.65
CUST-1964,25,Male,New York,High School,26765,48.07,29,1394.03,2.42,2025-11-20,Beauty,20,14.6,0.14,0.15,0,0.19,3,High,2091.04
CUST-1965,56,Female,Denver,Bachelor's,44668,57.49,43,2472.07,3.58,2025-04-02,Electronics,14,14.5,0.26,0.46,0,0.26,7,High,3708.11
CUST-1966,43,Male,Seattle,PhD,40116,75.17,39,2931.63,3.25,2025-09-06,Books,28,19.6,0.26,0.4,1,0.06,9,Medium,4397.44
CUST-1967,75,Undisclosed,Denver,Bachelor's,98286,124.44,2,248.88,0.17,2025-09-14,Beauty,26,26.2,0.1,0.32,1,0.25,3,High,373.32
CUST-1968,51,Female,Denver,Master's,65212,85.63,19,1626.97,1.58,2025-03-28,Beauty,15,9.9,0.33,0.1,1,0.04,3,High,2440.46
CUST-1969,71,Female,Miami,Master's,60515,75.79,4,303.16,0.33,2025-05-20,Apparel,6,7.0,0.73,0.33,1,0.06,2,High,454.74
CUST-1970,71,Male,New York,Bachelor's,74685,95.84,6,575.04,0.5,2025-06-14,Apparel,27,33.9,0.13,0.06,0,0.01,10,High,862.56
CUST-1971,20,Female,Atlanta,Bachelor's,32668,50.11,49,2455.39,4.08,2025-07-22,Apparel,26,15.9,0.15,0.08,1,0.04,1,High,3683.08
CUST-1972,67,Female,Boston,High School,87376,108.07,37,3998.59,3.08,2025-08-15,Beauty,4,3.9,0.85,0.33,0,0.28,9,High,5997.88
CUST-1973,29,Male,Atlanta,High School,50126,89.14,28,2495.92,2.33,2025-08-03,Electronics,8,4.6,0.76,0.24,0,0.14,6,High,3743.88
CUST-1974,18,Male,Miami,High School,32013,41.37,30,1241.1,2.5,2025-05-19,Apparel,19,20.9,0.29,0.74,0,0.02,6,High,1861.65
CUST-1975,71,Female,Denver,Bachelor's,46776,65.09,7,455.63,0.58,2025-09-03,Home & Kitchen,27,20.6,0.08,0.3,0,0.29,8,Medium,683.44
CUST-1976,61,Male,Portland,Bachelor's,61196,88.26,9,794.34,0.75,2025-06-25,Electronics,5,5.1,0.43,0.61,1,0.26,5,High,1191.51
CUST-1977,22,Non-binary,Boston,Bachelor's,30283,46.28,25,1157.0,2.08,2025-07-14,Home & Kitchen,13,13.2,0.25,0.42,0,0.23,9,High,1735.5
CUST-1978,47,Male,Boston,Bachelor's,68089,103.89,33,3428.37,2.75,2026-02-07,Electronics,16,22.8,0.12,0.56,1,0.28,5,Medium,5142.56
CUST-1979,47,Male,New York,Bachelor's,67206,93.99,1,93.99,0.08,2026-01-13,Apparel,1,1.0,0.46,0.21,0,0.07,2,High,140.98
CUST-1980,74,Female,Chicago,Bachelor's,81036,93.85,6,563.1,0.5,2025-11-13,Books,13,14.1,0.26,0.75,0,0.25,6,Medium,844.65
CUST-1981,34,Male,Austin,Master's,53060,75.1,18,1351.8,1.5,2025-05-10,Luxury,22,19.8,0.16,0.42,0,0.21,9,High,2027.7
CUST-1982,65,Female,Austin,High School,68633,81.59,10,815.9,0.83,2026-02-24,Apparel,11,15.9,0.32,0.67,1,0.26,3,High,1223.85
CUST-1983,64,Male,Austin,Bachelor's,49821,61.85,28,1731.8,2.33,2026-01-23,Beauty,21,26.8,0.34,0.29,1,0.24,10,Low,2597.7
CUST-1984,40,Male,Chicago,Master's,123415,142.01,11,1562.11,0.92,2025-09-14,Books,8,6.3,0.36,0.08,0,0.1,4,Medium,2343.16
CUST-1985,32,Female,New York,Bachelor's,46742,79.38,33,2619.54,2.75,2025-03-11,Beauty,25,33.6,0.34,0.54,0,0.23,10,High,3929.31
CUST-1986,54,Female,Chicago,Bachelor's,50986,78.44,1,78.44,0.08,2025-05-23,Electronics,8,7.5,0.18,0.01,0,0.08,8,High,117.66
CUST-1987,38,Female,Austin,Bachelor's,82652,102.43,13,1331.59,1.08,2025-08-11,Beauty,24,31.9,0.34,0.38,1,0.1,6,High,1997.38
CUST-1988,31,Female,Miami,Bachelor's,56410,84.22,37,3116.14,3.08,2025-04-11,Books,28,37.0,0.1,0.15,1,0.03,7,High,4674.21
CUST-1989,19,Female,Seattle,High School,34415,57.1,20,1142.0,1.67,2025-04-23,Books,14,9.6,0.08,0.5,0,0.28,7,High,1713.0
CUST-1990,28,Male,Denver,Bachelor's,68060,76.36,1,76.36,0.08,2025-06-02,Apparel,13,15.6,0.27,0.78,1,0.09,4,High,114.54
CUST-1991,68,Male,Chicago,Bachelor's,56936,75.48,3,226.44,0.25,2025-07-01,Home & Kitchen,3,2.4,0.48,0.37,0,0.16,6,High,339.66
CUST-1992,56,Non-binary,New York,Bachelor's,49944,69.21,18,1245.78,1.5,2025-04-09,Apparel,4,3.2,0.83,0.65,0,0.12,9,High,1868.67
CUST-1993,55,Female,New York,Master's,49223,76.84,41,3150.44,3.42,2026-01-14,Electronics,27,21.5,0.18,0.41,1,0.29,3,High,4725.66
CUST-1994,51,Female,Atlanta,Master's,57153,71.49,14,1000.86,1.17,2025-06-26,Beauty,20,24.5,0.15,0.4,0,0.1,8,High,1501.29
CUST-1995,55,Male,Seattle,Bachelor's,61512,72.39,31,2244.09,2.58,2025-12-13,Home & Kitchen,15,10.9,0.23,0.74,0,0.23,7,Low,3366.14
CUST-1996,67,Male,Portland,Master's,48362,67.91,27,1833.57,2.25,2025-11-12,Luxury,15,7.5,0.21,0.71,0,0.26,4,Medium,2750.36
CUST-1997,51,Female,Boston,Bachelor's,62815,76.36,17,1298.12,1.42,2026-02-17,Books,27,32.8,0.17,0.63,0,0.13,10,Low,1947.18
CUST-1998,35,Female,Austin,Bachelor's,43117,59.88,46,2754.48,3.83,2025-03-02,Home & Kitchen,21,14.1,0.29,0.24,1,0.11,3,High,4131.72
CUST-1999,47,Female,Portland,Master's,80118,99.31,29,2879.99,2.42,2025-12-02,Home & Kitchen,13,7.9,0.32,0.44,1,0.22,7,Low,4319.98
